id,name,artist,album,danceability,energy,tempo,valence
0ReoK9isNvJmI7nV2iJcNR,Paper Soldier (feat. Joony),Brent Faiyaz,Paper Soldier (feat. Joony),0.2934468175693757,0.26956504804907677,1.247645696076166,0.167716095040748
4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,Happier Than Ever,-1.9144719157801646,-1.6018823159870725,-1.4313647713778654,-0.7774490549887646
6z5y2kdxF4XrEVRFVqdGVL,Asiwaju,Ruger,RU The World,1.4129549077184378,0.1993230558332427,-0.7047178317190009,1.3885544138288684
1GeNui6m825V8jP4uKiIaH,Bad Bad Bad (feat. Lil Baby),Young Thug,So Much Fun,2.0784402724181583,0.2595304777325291,-0.24814663432019382,2.151578363071444
0j2T0R9dR9qdJYsB7ciXhf,Stronger,Kanye West,Graduation,-0.1419174397108157,0.8616046967253921,-0.5523359981217474,0.202175241135574
5FG7Tl93LdH117jEKYl3Cm,Essence (feat. Tems),Wizkid,Made In Lagos,1.3010040987035314,0.8164491303009273,-0.55183826851452,0.7239851677143673
02rdXe0KhMe8p6ZHzYtuw0,lost souls (with Brent Faiyaz),Baby Keem,The Melodic Blue,0.05710622076012894,-0.9897735266776617,1.9738331930206676,-1.3731000089136136
0RyA3o15NOLJYtm9NlDu5c,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",A$AP Mob,Cozy Tapes Vol. 2: Too Cozy,-0.029966630695909338,1.1676590913800977,0.36945923446304796,-1.36817727375721
5CzjCrFiatUMK6Ln6oVPrQ,Hallelujah (feat. Morgan Heritage),Diamond Platnumz,A Boy From Tandale,-0.44667241980694966,0.7261379974519978,-1.0048487848770098,0.5270757614582192
0fgosF2PWrYbyy9e7BclKz,"III. Telegraph Ave. (""Oakland"" by Lloyd)",Childish Gambino,Because the Internet,-0.8882561664768573,0.7462071380850932,0.43983054354640266,0.6993714919323487
6tPX67OuLWJc8XOH4dkDNE,Sunbathe,Tainy,Sunbathe,0.3991781371945643,0.07890821203467055,-1.1636245295824896,0.11848874347671084
28JBD8p18xNuOfyV7Cotdn,Massive,Drake,"Honestly, Nevermind",-0.8758171876974233,0.6358268646030688,0.25092301415724433,-1.9653050482289798
6dDDPV8S5meV46SamOnDNl,Insecure,Sauti Sol,Midnight Train,0.24991039184135655,0.20434034099151657,1.1302197956634086,0.39416191223531893
60dCQCXtY2OOQSfR3QnSYt,Dear Ex,Marioo,The Kid You Know,0.8532008626439067,0.3648934660562802,-0.24646201103419416,1.6248457013362467
5mjxSIPHAMNk40q0nON5Cb,Komasava (Comment Ça Va),Diamond Platnumz,Komasava (Comment Ça Va),1.3880769501595698,1.468696200876529,-0.20836655263488052,1.5214682630517686
6XXKB32Om6WuXg3uEWwTob,imperfect for you,Ariana Grande,eternal sunshine,-0.09838101398279656,-0.8242031164546242,1.2136852221061247,-1.0038948721833352
4ZnkygoWLzcGbQYCm3lkae,Rush,Troye Sivan,Something To Give Each Other,0.5484458825477728,1.4887653415096245,0.28909504634228506,-0.26056186356637473
0IsIY8pfu1yaGkPUD7pkDx,Guess featuring billie eilish,Charli xcx,Brat and it’s completely different but also still brat,0.8718593308130578,0.8465528412505705,0.4438889541899474,0.7879807247476156
6vb4kCEIM7zrwuHlxFbfeB,Demons,Doja Cat,Scarlet,1.1890532896886252,-0.9145142493035537,0.8231972017899464,-0.6986852924863052
2dThEJP9S344qzNhePcSzj,I'm Gonna Miss You,Milli Vanilli,All Or Nothing,0.4240560947534324,-1.3761044838647487,-1.6385351486629762,1.462395441174924
24jvD83UgLmrdGjhWTFslY,Video Games,Lana Del Rey,Born To Die - The Paradise Edition,-2.511542897192998,-1.4814674721884997,-1.7456235880025543,-1.348486333131595
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,Sabrina Carpenter,Please Please Please,0.18149600855446932,0.20935762614979042,-0.4352929666376254,0.6107622591170818
4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,The Stranger (Legacy Edition),-0.6705740378367616,-0.24721532325313053,0.24870237437115397,-0.7232989682683237
1U4jpScCcuS2fsHYIo0ui7,Perfect (Exceeder) - Martijn Ten Velden Vocal Remix,Mason,Perfect (Exceeder),0.24991039184135655,1.0372096772649773,0.3653625369266394,0.4975393505197969
33SNO8AaciGbNaQFkxvPrW,Kiwi,Harry Styles,Harry Styles,-1.647033872022333,1.9353037205959982,1.0982119532294121,0.17756156535355544
0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),Brent Faiyaz,Fuck The World,-0.5648427182115723,-1.5165884682964168,0.9866822343176538,-0.8315991417092055
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,Good Days,-1.2676450192495952,0.555550302070687,0.09808173784562668,-0.21133451200233783
2VjXGuPVVxyhMgER3Uz2Fe,Ex-Factor,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,-0.2911851850640242,0.3749280363728279,-1.4709917054917248,1.0488856880370125
2PzYqACbv12FNhrlHPfJEH,He Loves Me (Lyzel in E Flat),Jill Scott,"Who Is Jill Scott? - Words and Sounds, Vol. 1",0.05710622076012894,-1.225585929116533,-0.7064407418978643,-0.7922172604579757
0zWbYGQq5O1KQd0iqzgjP6,Rehab (Winter In Paris),Brent Faiyaz,Fuck The World,-0.5648427182115723,-1.5165884682964168,0.9866822343176538,-0.8315991417092055
62d6YXEYxmMWAuLpw1EysL,Garden Kisses,Giveon,Garden Kisses,-1.0064264648814807,-0.8593241125625413,0.06465728037567664,-0.49685315107375305
7LaI3mRTJu66r9HKdv7iBx,Gang Over Luv,Brent Faiyaz,Sonder Son,0.8780788202027748,-1.3409834877568316,1.7438438275888322,-0.752835379206746
4Sp4AgLbWeqddzY7DNhJFv,In Love,Aaron May,CHASE,0.4862509886506026,-0.3525783115768817,-1.6654125474532462,-0.6691488815478829
